ID,pcons,proq3,M,N,Meff,ppv,TPR,FPR,tm,fdr
PF04898.11,0.226,0,49330,132,692.227479480256,0.490909090909,0.490909090909,0.509090909091,0.4617,0.3612903
PF04899.9,0.276,0.373599,,70,6559.668521231101,,,,,0.3748747
PF04900.9,0.429,0.626692,2685,93,310.453909032254,0.502145922747,0.502145922747,0.497854077253,0.5041,0.09257642
PF04901.10,0.166,0.501103,,110,56.644229594647264,,,,,0.4097643
PF04902.9,0.146,0.230709,,175,22.711073667402264,,,,,0.5884788
PF04904.10,0.289,0.641313,21122,67,2105.85018708968,0.434523809524,0.434523809524,0.565476190476,0.5499,0.1700844
PF04905.10,0.148,0.468252,377,133,48.9131657981568,0.294294294294,0.294294294294,0.705705705706,0.2304,0.4588436
PF04906.10,0.051,0.157522,,406,105.00095958986067,,,,,0.637123
PF04908.12,0.432,0.724014,29907,92,1151.08540643116,0.473913043478,0.473913043478,0.526086956522,0.6454,0.07322404
PF04909.11,0.359,0.541246,65456,274,2141.84120158612,0.512408759124,0.512408759124,0.487591240876,0.6812,0.1463855
PF04910.11,0.082,0.404208,,341,128.25807472494333,,,,,0.5444395
PF04911.9,0.300,0.165263,,51,109.66488810108365,,,,,0.3193636
PF04912.11,0.060,0.267865,,389,32938.47498766782,,,,,0.6372352
PF04913.9,0.114,0.235561,,425,34.2926843446409,,,,,0.6161177
PF04914.9,0.17,0.339932,28949,127,9448.79799841645,0.459119496855,0.459119496855,0.540880503145,0.4076,0.4561404
PF04915.9,0.274,0.243294,1755,58,127.985192293221,0.455172413793,0.455172413793,0.544827586207,0.3044,0.3800264
PF04916.10,0.078,0.193413,973,494,157.031065329788,0.374089068826,0.374089068826,0.625910931174,0.2584,0.5787394
PF04917.9,0.047,0.090581,,350,310.61792351856934,,,,,0.631253
PF04918.9,0.188,0.510343,495,163,165.164890236917,0.323529411765,0.323529411765,0.676470588235,0.3793,0.3931867
PF04919.9,0.144,0.205932,16970,174,1361.69926669404,0.475862068966,0.475862068966,0.524137931034,0.2257,0.4806856
PF04920.9,0.093,0.0809542,,126,8.999999999999998,,,,,0.4669177
PF04921.11,0.076,0.327292,,302,117.41266199845704,,,,,0.6102574
PF04922.9,0.080,0.35963,,434,238.62483171196766,,,,,0.5857765
PF04923.9,0.162,0.292856,,106,105.6210346252871,,,,,0.5707004
PF04924.9,0.096,0.209947,,369,16.999999999999982,,,,,0.6286361
PF04925.12,0.15,0.416593,909,171,147.867432840812,0.294392523364,0.294392523364,0.705607476636,0.269,0.528891
PF04926.12,0.119,0.421874,2015,173,203.230718166278,0.307159353349,0.307159353349,0.692840646651,0.2401,0.5226787
PF04927.9,0.286,0.542168,,60,192.87663715010822,,,,,0.3022096
PF04928.14,0.089,0.428124,16119,344,1165.45867568464,0.33488372093,0.33488372093,0.66511627907,0.3281,0.5147915
PF04929.9,0.059,0.168528,,407,15.333333333333334,,,,,0.5865932
PF04930.12,0.233,0.215129,,93,158.80379939615062,,,,,0.4591097
PF04932.12,0.169,0.222292,,210,3945.309433314867,,,,,0.5599145
PF04935.9,0.133,0.191419,,211,202.20590460179278,,,,,0.6013208
PF04936.9,0.126,0.177404,,186,2407.616369532558,,,,,0.6069166
PF04938.9,0.138,0.483497,1231,208,155.299599917059,0.278846153846,0.278846153846,0.721153846154,0.2983,0.4388686
PF04939.9,0.165,0.234138,826,161,191.457472346551,0.359801488834,0.359801488834,0.640198511166,0.3068,0.5663295
PF04940.9,0.408,0.695958,2891,91,627.212728311465,0.504385964912,0.504385964912,0.495614035088,0.4645,0.06719818
PF04943.9,0.082,0.145989,,385,17.00000000000005,,,,,0.635296
PF04947.11,0.156,0.416294,,191,34.99999999999995,,,,,0.5291104
PF04948.10,0.099,0.108744,,328,12.497116153874932,,,,,0.5505248
PF04949.10,0.135,0.285644,,151,13378.593557599537,,,,,0.5997905
PF04951.10,0.375,0.543565,1045,261,280.509495984018,0.526799387443,0.526799387443,0.473200612557,0.6624,0.1294278
PF04952.11,0.151,0.457501,15881,272,523.759881309727,0.494117647059,0.494117647059,0.505882352941,0.5506,0.3231952
PF04954.10,0.497,0.670684,5038,116,1148.52193509317,0.610344827586,0.610344827586,0.389655172414,0.6994,0.0438247
PF04955.9,0.269,0.298003,,181,449.94266764208356,,,,,0.3921255
PF04956.10,0.207,0.337392,,85,61.11344325580185,,,,,0.5081707
PF04957.9,0.25,0.63253,1116,54,427.585582958144,0.414814814815,0.414814814815,0.585185185185,0.2897,0.1724138
PF04958.9,0.161,0.438986,1135,334,290.135646880375,0.451497005988,0.451497005988,0.548502994012,0.5774,0.4073566
PF04959.10,0.087,0.18111,,206,36834.72244231964,,,,,0.535914
PF04960.12,0.473,0.747228,7809,284,687.106116568229,0.560563380282,0.560563380282,0.439436619718,0.7894,0.04620462
PF04963.10,0.721,0,6070,69,1234.75294174336,0.462427745665,0.462427745665,0.537572254335,0.3908,0.1818182
PF04965.11,0.338,0.598306,3486,89,652.829408188489,0.506726457399,0.506726457399,0.493273542601,0.5474,0.1263736
PF04966.9,0.143,0.193196,3808,361,521.914024924752,0.533776301218,0.533776301218,0.466223698782,0.3125,0.2322917
PF04968.9,0.193,0.440042,2202,62,260.610990869728,0.612903225806,0.612903225806,0.387096774194,0.2517,0.1631728
PF04969.13,0.419,0.6313,21109,74,2336.68820085573,0.708108108108,0.708108108108,0.291891891892,0.6649,0.04901961
PF04970.10,0.136,0.221394,19226,130,1978.65870530248,0.430769230769,0.430769230769,0.569230769231,0.1798,0.4481375
PF04971.9,0.239,0.260427,,68,154.74579529022887,,,,,0.4486631
PF04973.9,0.329,0,5463,69,324.145051405369,0.335260115607,0.335260115607,0.664739884393,0.6593,0.2665739
PF04976.9,0.298,0.373373,,272,881.6391356517427,,,,,0.325412
PF04977.12,0.211,0.561519,,80,558.9239469847375,,,,,0.3067608
PF04979.11,0.202,0.175281,1412,123,155.955739086722,0.37012987013,0.37012987013,0.62987012987,0.3368,0.5135979
PF04981.10,0.112,0.219448,,229,187.6690435776759,,,,,0.5456254
PF04982.10,0.259,0.356933,,124,394.46755953644754,,,,,0.4122939
PF04983.15,0.083,0.199335,,206,584.5401569339133,,,,,0.5913106
PF04984.11,0.09,0.283853,1780,448,139.200448582972,0.39375,0.39375,0.60625,0.2626,0.5691199
PF04985.11,0.275,0.149196,1156,164,195.339873634043,0.478048780488,0.478048780488,0.521951219512,0.391,0.3774086
PF04986.10,0.175,0.202459,,169,82.68413553559216,,,,,0.5260831
PF04987.11,0.071,0.267474,,474,146.5919865912137,,,,,0.6210868
PF04988.9,0.109,0.203523,,162,172.64556927278062,,,,,0.5949795
PF04989.9,0.204,0.349304,,221,1370.4398549526522,,,,,0.3286881
PF04990.9,0.238,0.277742,,150,232.23181839529877,,,,,0.450824
PF04991.10,0.129,0.259553,,229,1180.7912466099963,,,,,0.5242955
PF04992.11,0.156,0.533905,,186,214.3842476444277,,,,,0.3583673
PF04993.10,0.438,0.606654,7683,91,574.872479723144,0.530701754386,0.530701754386,0.469298245614,0.4476,0.07992008
PF04994.10,0.469,0.678531,2049,81,196.986962513794,0.541871921182,0.541871921182,0.458128078818,0.6697,0.04991681
PF04996.9,0.137,0.274176,2248,436,185.571189466788,0.390825688073,0.390825688073,0.609174311927,0.382,0.5429234
PF04997.9,0.113,0.420664,27201,313,555.989933450283,0.30779054917,0.30779054917,0.69220945083,0.2385,0.5236518
PF04998.14,0.040,0.203962,,591,865.1843008109302,,,,,0.6267889
PF04999.10,0.215,0.26318,,97,10348.66003944369,,,,,0.491457
PF05000.14,0.186,0.568644,3161,95,338.296073887275,0.382352941176,0.382352941176,0.617647058824,0.2769,0.2921348
PF05002.12,0.195,0.546389,,78,620.9366350795818,,,,,0.3333333
PF05003.9,0.226,0.5364,,92,97.08284829588175,,,,,0.3548922
PF05004.10,0.131,0.420375,,311,24831.076878209362,,,,,0.4799816
PF05005.12,0.282,0.303639,451,108,113.556993013644,0.414814814815,0.414814814815,0.585185185185,0.3758,0.3586351
PF05006.9,0.143,0.40957,,142,45.881993006993014,,,,,0.5374289
PF05007.10,0.095,0.396444,,269,246.7957917221385,,,,,0.552304
PF05008.12,0.301,0.393673,887,77,165.027301664556,0.321243523316,0.321243523316,0.678756476684,0.4899,0.3178627
PF05009.9,0.083,0.154365,,248,10.000000000000087,,,,,0.4841652
PF05010.11,0.118,0.398895,,201,62264.14404806754,,,,,0.5495931
PF05011.10,0.177,0.50097,,134,201.32124085940666,,,,,0.4096264
PF05013.9,0.261,0.526262,4015,229,249.533020151535,0.44502617801,0.44502617801,0.55497382199,0.5086,0.2879794
PF05014.12,0.215,0.357792,13324,120,1714.33420990802,0.483333333333,0.483333333333,0.516666666667,0.4835,0.3722373
PF05015.10,0.373,0.625769,14360,90,1246.97858080929,0.551111111111,0.551111111111,0.448888888889,0.5201,0.07354555
PF05016.12,0.651,0.674901,7860,82,1715.51805039226,0.512195121951,0.512195121951,0.487804878049,0.6517,0.05360825
PF05018.10,0.143,0.134846,,185,153.89086412042013,,,,,0.5408271
PF05019.10,0.246,0.412345,1827,199,181.857937800542,0.371485943775,0.371485943775,0.628514056225,0.4447,0.4338992
PF05020.12,0.149,0.426849,,145,125.47115688099922,,,,,0.5168837
PF05021.12,0.091,0.3751,,319,131.3474894150686,,,,,0.572252
PF05022.9,0.234,0.232306,,73,149.67863463498182,,,,,0.4574551
PF05023.11,0.171,0.342466,11982,202,3394.30814711379,0.451485148515,0.451485148515,0.548514851485,0.5213,0.4150698
PF05024.12,0.258,0.410661,,188,186.5443452233135,,,,,0.4141113
PF05025.10,0.517,0.648597,2398,130,365.053340170939,0.535384615385,0.535384615385,0.464615384615,0.6369,0.05688623
PF05026.10,0.396,0.409992,768,83,170.43150932424,0.360576923077,0.360576923077,0.639423076923,0.4166,0.1760563
PF05028.11,0.109,0.41178,1057,326,179.45449044389,0.343558282209,0.343558282209,0.656441717791,0.4678,0.5350596
PF05029.10,0.034,0.205293,,646,120.42114666963732,,,,,0.6375849
PF05030.9,0.349,0.417344,,62,156.8104745744436,,,,,0.2323498
PF05031.9,0.386,0.613451,4373,108,621.121928303552,0.603703703704,0.603703703704,0.396296296296,0.6215,0.05220228
PF05033.13,0.169,0.44875,2574,97,348.929263776538,0.489711934156,0.489711934156,0.510288065844,0.2381,0.3309305
PF05034.10,0.145,0.334292,40542,155,2046.38286361493,0.476804123711,0.476804123711,0.523195876289,0.4407,0.4389741
PF05035.9,0.304,0.549857,1398,284,453.291846623941,0.453521126761,0.453521126761,0.546478873239,0.5759,0.2277228
PF05036.10,0.478,0.721859,15476,68,1070.38073702788,0.6,0.6,0.4,0.6483,0.04568528
PF05037.10,0.202,0.39673,,131,67.0409276585303,,,,,0.4276367
PF05038.10,0.113,0.159318,,182,46.61329794693035,,,,,0.6105103
PF05039.9,0.254,0.28352,,89,41.22129452472468,,,,,0.4222287
PF05041.12,0.153,0.128819,,225,79.74579051982597,,,,,0.5831506
PF05042.10,0.156,0.263032,,169,281.24831488824964,,,,,0.5799853
PF05044.9,0.18,0.141213,413,154,56.8163045310615,0.288311688312,0.288311688312,0.711688311688,0.2045,0.5461352
PF05045.9,0.057,0.224738,,509,97.58673050913556,,,,,0.6111673
PF05046.11,0.45,0.468244,5999,81,435.435546122478,0.458128078818,0.458128078818,0.541871921182,0.4835,0.1343874
PF05047.13,0.232,0.153515,254,52,79.7425463643155,0.446153846154,0.446153846154,0.553846153846,0.212,0.2938115
PF05048.10,0.130,0.127821,,239,20066.619347467476,,,,,0.2785388
PF05049.10,0.076,0.242101,47220,368,2196.44060619192,0.333695652174,0.333695652174,0.666304347826,0.315,0.6260673
PF05050.9,0.558,0.630282,10603,144,4069.33042052923,0.616666666667,0.616666666667,0.383333333333,0.6936,0.044
PF05052.9,0.198,0.323824,,75,36.54262639703963,,,,,0.5190455
PF05053.10,0.037,0.151974,,703,53.4355218702897,,,,,0.6174719
PF05054.9,0.086,0.218108,,351,32.17619047619047,,,,,0.5882889
PF05055.9,0.070,0.198593,,329,217.82295880237854,,,,,0.6366171
PF05056.9,0.045,0.169058,,454,364.92697999441503,,,,,0.6190398
PF05057.11,0.138,0.266628,,218,4664.776522880569,,,,,0.4979414
PF05058.9,0.035,0.0338299,,633,10.031390894999937,,,,,0.610115
PF05059.9,0.04,0.168013,341,640,38.0346250207628,0.34,0.34,0.66,0.2063,0.6060814
PF05062.9,0.3,0.358204,1019,75,66.3084968503514,0.303191489362,0.303191489362,0.696808510638,0.3099,0.3193636
PF05063.11,0.425,0.577887,22239,150,1092.39496121543,0.544,0.544,0.456,0.5862,0.08712121
PF05064.10,0.155,0.493707,1107,113,148.775097239421,0.236749116608,0.236749116608,0.763250883392,0.2013,0.4221721
PF05065.10,0.152,0.171704,10252,263,915.261141114252,0.390577507599,0.390577507599,0.609422492401,0.2647,0.5400638
PF05066.10,0.487,0.299919,9960,55,657.845796397061,0.405797101449,0.405797101449,0.594202898551,0.4596,0.1292346
PF05067.9,0.088,0.248797,11476,266,385.041846809125,0.372932330827,0.372932330827,0.627067669173,0.2184,0.6167488
PF05068.9,0.147,0.468475,560,164,164.47831207188,0.234146341463,0.234146341463,0.765853658537,0.2683,0.4583808
PF05076.10,0.181,0.409522,2028,161,330.16628391859,0.429280397022,0.429280397022,0.570719602978,0.3866,0.4583131
PF05080.9,0.101,0.0496111,,101,7128.904293149886,,,,,0.5109979
PF05081.9,0.161,0.456662,,153,30.907452172496573,,,,,0.4745119
PF05082.10,0.329,0.328449,379,63,46.5501157495413,0.303797468354,0.303797468354,0.696202531646,0.3533,0.2665739
PF05083.10,0.204,0.176757,,79,40.93057775557778,,,,,0.5121022
PF05084.10,0.075,0.244479,,215,5.9999999999999964,,,,,0.5120037
PF05085.9,0.075,0.175423,,265,21.02743129664923,,,,,0.5699923
PF05089.9,0.157,0.501145,1296,334,132.981680283281,0.433532934132,0.433532934132,0.566467065868,0.4793,0.3779412
PF05090.11,0.066,0.240754,,432,760.565192773369,,,,,0.6304245
PF05091.9,0.044,0.131469,,574,155.43243157080832,,,,,0.5547667
PF05092.9,0.039,0.154891,,522,36.968253968253975,,,,,0.5647709
PF05093.10,0.177,0.20361,,110,90.27462139198731,,,,,0.4051957
PF05094.9,0.053,0.181604,,490,33.23386686413018,,,,,0.6010833
PF05095.9,0.038,0.126795,,508,14.25804354317118,,,,,0.6030865
PF05096.9,0.122,0.182346,65460,226,3676.0702434459,0.506194690265,0.506194690265,0.493805309735,0.4505,0.4538288
PF05097.9,0.064,0.18311,,498,60.34336480566313,,,,,0.5773742
PF05098.9,0.073,0.134829,,476,44.322044622044615,,,,,0.6080368
PF05100.9,0.158,0.146734,,206,186.1960669186881,,,,,0.4539825
PF05101.10,0.205,0.265091,,82,263.3196097582589,,,,,0.5112511
PF05102.9,0.322,0.349789,,59,17.33928571428571,,,,,0.2786447
PF05103.10,0.161,0.528628,,131,4455.858634329455,,,,,0.3645751
PF05104.9,0.103,0.0788099,,145,198.02997239725937,,,,,0.560016
PF05105.9,0.283,0.497183,,114,448.052484805035,,,,,0.3571429
PF05106.9,0.232,0.415562,,97,93.25445000904976,,,,,0.4612613
PF05107.9,0.198,0.248744,,270,111.24402580052266,,,,,0.5051887
PF05108.10,0.121,0,2564,160,499.147434812299,0.3725,0.3725,0.6275,0.2282,0.5845357
PF05111.9,0.033,0.142855,,417,4952.1109236027405,,,,,0.5670325
PF05112.9,0.083,0.259218,,308,39.81785714285715,,,,,0.5842135
PF05113.10,0.065,0.110665,,304,38.145867745396345,,,,,0.5001199
PF05114.10,0.302,0.680324,3012,262,378.269989524643,0.508396946565,0.508396946565,0.491603053435,0.7567,0.09218613
PF05116.10,0.241,0.519238,106676,225,15706.185089361,0.529307282416,0.529307282416,0.470692717584,0.5997,0.1817711
PF05117.9,0.356,0.438358,,134,203.30884254499372,,,,,0.2197681
PF05118.12,0.253,0.527825,2232,147,303.097100436215,0.516304347826,0.516304347826,0.483695652174,0.6328,0.1861055
PF05119.9,0.324,0.562761,,92,314.4707933099514,,,,,0.2514239
PF05120.9,0.240,0.293058,,80,1373.8920934719608,,,,,0.4467742
PF05121.9,0.230,0.532987,,85,98.20249229817442,,,,,0.3589431
PF05122.10,0.245,0.668702,,51,24.372568222669404,,,,,0.1056782
PF05123.9,0.084,0.118331,,270,24.48705968442813,,,,,0.5705474
PF05124.9,0.064,0.196262,,242,114.66501877777912,,,,,0.5941796
PF05125.9,0.137,0.200831,10083,264,916.972852780177,0.433333333333,0.433333333333,0.566666666667,0.2571,0.5478856
PF05127.11,0.218,0.561896,1885,142,317.423803840951,0.456338028169,0.456338028169,0.543661971831,0.5309,0.2534302
PF05128.9,0.214,0.44301,,161,527.3484660807804,,,,,0.4885135
PF05129.10,0.149,0.32241,1175,71,192.403741142096,0.466292134831,0.466292134831,0.533707865169,0.3221,0.3672827
PF05130.9,0.217,0.49521,2680,144,818.720134055791,0.361111111111,0.361111111111,0.638888888889,0.5334,0.4204878
PF05131.11,0.107,0.126274,152808,142,39761.1556171216,0.456338028169,0.456338028169,0.543661971831,0.2146,0.423771
PF05132.11,0.121,0.320722,826,121,212.632769255743,0.392739273927,0.392739273927,0.607260726073,0.1714,0.5777656
PF05133.11,0.142,0.228475,4402,394,513.410130508829,0.42538071066,0.42538071066,0.57461928934,0.4569,0.4809512
PF05134.10,0.097,0.435911,2414,233,181.821871868076,0.377358490566,0.377358490566,0.622641509434,0.2804,0.50399
PF05135.10,0.402,0.5157,3410,89,952.341182029831,0.452914798206,0.452914798206,0.547085201794,0.535,0.1701972
PF05136.10,0.105,0.277345,6245,263,1232.3537668001,0.465045592705,0.465045592705,0.534954407295,0.4093,0.4426992
PF05137.10,0.305,0.64829,3928,76,1391.58678180146,0.505263157895,0.505263157895,0.494736842105,0.483,0.1087289
PF05138.9,0.208,0.546444,4455,244,234.467328047261,0.354098360656,0.354098360656,0.645901639344,0.5826,0.3334825
PF05139.11,0.086,0.405791,2466,330,239.09991685061,0.338181818182,0.338181818182,0.661818181818,0.2996,0.5421254
PF05140.11,0.062,0.201681,,510,295.89872998209506,,,,,0.5785311
PF05141.9,0.184,0.42203,1192,256,144.252820651309,0.421875,0.421875,0.578125,0.4456,0.4558967
PF05142.9,0.101,0.197172,,158,91.79440024498815,,,,,0.4743187
PF05144.11,0.175,0.197927,,234,76.16001715146966,,,,,0.4939877
PF05145.9,0.093,0.471082,,320,359.5526463195355,,,,,0.4561656
PF05148.12,0.133,0.263148,200082,210,55188.7564422982,0.47619047619,0.47619047619,0.52380952381,0.4169,0.4336735
PF05149.9,0.067,0.364931,,294,42097.88054494305,,,,,0.5810078
PF05150.9,0.082,0.114913,,288,150.38940211452098,,,,,0.408136
PF05152.9,0.066,0.181671,,298,25650.234444852926,,,,,0.5778155
PF05153.12,0.152,0.421611,887,246,115.6470201173,0.346341463415,0.346341463415,0.653658536585,0.3177,0.5228727
PF05154.13,0.308,0.187413,,54,1197.2591232673617,,,,,0.3078169
PF05155.12,0.234,0.288319,,88,62.75367764442685,,,,,0.4574551
PF05157.12,0.627,0.687126,6851,103,1924.40107334986,0.596899224806,0.596899224806,0.403100775194,0.6659,0.05147059
PF05158.9,0.077,0.26872,851,305,128.673240528233,0.365661861075,0.365661861075,0.634338138925,0.2077,0.5803371
PF05159.11,0.130,0.447492,,308,266.66852861617383,,,,,0.4591393
PF05160.10,0.316,0.233469,,58,148.73729671879758,,,,,0.2940674
PF05161.10,0.59,0.625511,2165,106,764.399518472484,0.633962264151,0.633962264151,0.366037735849,0.7059,0.05521472
PF05163.9,0.366,0.107214,2126,55,521.675656807299,0.376811594203,0.376811594203,0.623188405797,0.6221,0.210035
PF05164.10,0.514,0.528638,3704,81,636.803770291874,0.418719211823,0.418719211823,0.581280788177,0.4586,0.1230769
PF05165.9,0.457,0.217238,92234,106,38641.9895514202,0.57358490566,0.57358490566,0.42641509434,0.3155,0.1317427
PF05166.10,0.496,0.619592,2316,73,259.885058645051,0.530054644809,0.530054644809,0.469945355191,0.5566,0.06501182
PF05167.9,0.095,0.276097,1051,397,207.249801163088,0.405840886203,0.405840886203,0.594159113797,0.3002,0.5917471
PF05168.11,0.707,0.754075,2771,111,554.200015342183,0.589928057554,0.589928057554,0.410071942446,0.7536,0.02702703
PF05170.11,0.037,0.0647156,,711,1900.2552042681123,,,,,0.5269078
PF05171.9,0.233,0.447595,2103,124,154.225161722589,0.506451612903,0.506451612903,0.493548387097,0.5379,0.2790785
PF05172.10,0.471,0.543366,110913,76,8160.26960283457,0.610526315789,0.610526315789,0.389473684211,0.5706,0.06149341
PF05173.11,0.364,0.371199,10500,134,609.569324660037,0.411940298507,0.411940298507,0.588059701493,0.4022,0.2108608
PF05174.9,0.268,0.156453,,52,13.450000000000003,,,,,0.3961905
PF05175.11,0.57,0.578409,65533,167,3049.33786122159,0.562200956938,0.562200956938,0.437799043062,0.6026,0.05714286
PF05176.11,0.082,0.232146,,252,114.76336107975706,,,,,0.5953058
PF05177.9,0.146,0.0186686,,119,6.0,,,,,0.3776515
PF05178.9,0.182,0.267397,,116,188.57121135335444,,,,,0.5434871
PF05179.11,0.245,0.402846,1183,152,136.371741442829,0.407894736842,0.407894736842,0.592105263158,0.3117,0.4352876
PF05180.9,0.196,0.231986,1203,64,160.999073999365,0.45,0.45,0.55,0.2409,0.3433495
PF05181.9,0.215,0.469342,,52,132.79498090069538,,,,,0.2760456
PF05183.9,0.073,0.392554,2504,548,277.912132565953,0.354744525547,0.354744525547,0.645255474453,0.3997,0.5570412
PF05185.13,0.061,0.183226,65476,418,2020.43336231369,0.388516746411,0.388516746411,0.611483253589,0.2745,0.5748857
PF05187.10,0.158,0.205448,63794,101,3297.15472710978,0.513833992095,0.513833992095,0.486166007905,0.3889,0.2917633
PF05188.14,0.436,0.599659,6813,118,1019.18441449301,0.569491525424,0.569491525424,0.430508474576,0.4826,0.06700379
PF05189.10,0.471,0.565287,2791,100,219.152988240683,0.548,0.548,0.452,0.5887,0.0764526
PF05190.15,0.451,0.67503,13780,91,779.904815980754,0.447368421053,0.447368421053,0.552631578947,0.6392,0.1081081
PF05192.15,0.118,0.460284,12504,290,1062.12871739844,0.424827586207,0.424827586207,0.575172413793,0.461,0.4461883
PF05194.9,0.456,0.66749,1478,71,251.346153211681,0.556179775281,0.556179775281,0.443820224719,0.6032,0.05208333
PF05195.13,0.343,0.582125,4428,113,478.461938850598,0.494699646643,0.494699646643,0.505300353357,0.5873,0.1429444
PF05196.10,0.173,0.353276,46921,55,7657.09684016699,0.601449275362,0.601449275362,0.398550724638,0.3079,0.2035256
PF05197.10,0.159,0.411836,,185,789.4386376963732,,,,,0.5348464
